id,gold_relation,suggested_relation,head_type,head_text,tail_type,tail_text,source_url,sentence,marked_text,memo
798df2b36025bee4,,announced_by,Notice,외국인 등록 필수 서류,Department,글로벌센터,https://oia.gachon.ac.kr/international/a/m/immigrationApp.do,"대한민국에 입국한 외국인이 입국한 날부터 90일을 초과하여 체류하고자 할 경우 입국일로부터 90일 이내에 외국인 등록을 해야 합니다. (※ 입국일로부터 90일 이내 외국인 등록을 하지 않는 경우 과태료가 부과될 수 있습니다.) 외국인 등록 필수 서류 통합신청서 다운로드 여권 사본 비자 사본 여권 사진 1장 흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진 <span class=""font_scarlet"" >*</span> 거주사실 확인서 <p>현재 학기 재학증명서 (영문)</p> <i>학생서비스센터 옆 발급기 이용</i> 수수료 30,000...","대한민국에 입국한 외국인이 입국한 날부터 90일을 초과하여 체류하고자 할 경우 입국일로부터 90일 이내에 외국인 등록을 해야 합니다. (※ 입국일로부터 90일 이내 외국인 등록을 하지 않는 경우 과태료가 부과될 수 있습니다.) [E1] 외국인 등록 필수 서류 [/E1] 통합신청서 다운로드 여권 사본 비자 사본 여권 사진 1장 흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진 <span class=""font_scarlet"" >*</span> 거주사실 확인서 <p>현재 학기 재학증명서 (영문)</p> <i>학생서비스센터 옆 발급기 이용</i>...",
5a0f8d98d194339c,,announced_by,Notice,TOPIK 단체접수,Department,국제교류처,https://oia.gachon.ac.kr/international/a/m/topikList.do,"TOPIK 단체접수 가천대학교 국제교류처에서는 시험 응시자의 편의를 위해 정부에서 주최하는 한국어능력시험(TOPIK)의 단체 접수를 진행하고 있습니다. (가천대학교 소속 학생에 한함-학부, 대학원, 한국어교육센터) 단체 접수는 온라인으로 신청서를 작성한 후 프린트하여 시험비와 함께 국제교류처 613호에 제출하시면 됩니다....","[E1] TOPIK 단체접수 [/E1] 가천대학교 [E2] 국제교류처 [/E2]에서는 시험 응시자의 편의를 위해 정부에서 주최하는 한국어능력시험(TOPIK)의 단체 접수를 진행하고 있습니다. (가천대학교 소속 학생에 한함-학부, 대학원, 한국어교육센터) 단체 접수는 온라인으로 신청서를 작성한 후 프린트하여 시험비와 함께 ...",
5f810fb5389b6085,,announced_by,Notice,"※ 메디컬 캠퍼스 내선번호 032-820-**** 보험 보상 내용 <th scope=""col"">건물번호</th> <th scope=""col"">건",Department,중국학생지원팀,https://oia.gachon.ac.kr/international/a/m/guideFacilities.do,"※ 메디컬 캠퍼스 내선번호 032-820-**** 보험 보상 내용 <th scope=""col"">건물번호</th> <th scope=""col"">건물이름</th> <th scope=""col"">학과</th> <th scope=""col"">위치</th> <th scope=""col"">내선번호</th> 1 가천관 Gachon Hall...","[E1] ※ 메디컬 캠퍼스 내선번호 032-820-**** 보험 보상 내용 <th scope=""col"">건물번호</th> <th scope=""col"">건 [/E1]물이름</th> <th scope=""col"">학과</th> <th scope=""col"">위치</th> <th scope=""col"">내선번호</th> 1 가천관 ...",
40df560f937e8218,,announced_by,Notice,한국어 교육센터 소개,Department,가천모의토픽센터,https://oia.gachon.ac.kr/international/a/m/klecInfo.do,"한국어 교육센터 소개 가천대학교 국제교류처 한국어교육센터는 2004년 국제어학원 한국어과정으로 시작하여, 한국어 세계화의 전문적인 기관이라는 목표로 2012년 국제교류처 한국어교육센터로 확대 개편되었습니다. 한국어 정규과정은 국내 대학 진학을 목적으로 하는 외국인 유학생과 한국어를 배우고자 하는 외국인, 교포 자녀들을 위...","[E1] 한국어 교육센터 소개 [/E1] 가천대학교 국제교류처 한국어교육센터는 2004년 국제어학원 한국어과정으로 시작하여, 한국어 세계화의 전문적인 기관이라는 목표로 2012년 국제교류처 한국어교육센터로 확대 개편되었습니다. 한국어 정규과정은 국내 대학 진학을 목적으로 하는 외국인 유학생과 한국어를 배우고자 하는 외국인...",
cccdd5832ae660c4,,announced_by,Notice,글로벌 캠퍼스 메디컬캠퍼스 <span>1</span>가천관 <span>2</span>비전타워 <span>3</span>법과대학 <span>4<,Department,학생서비스센터,https://oia.gachon.ac.kr/international/a/m/guideFacilities.do,글로벌 캠퍼스 메디컬캠퍼스 <span>1</span>가천관 <span>2</span>비전타워 <span>3</span>법과대학 <span>4</span>공과대학1 <span>5</span>공과대학2 <span>6</span>바이오나노 대학 <span>7</span>IT 대학 <span>8</span>한의과대학 <span>...,[E1] 글로벌 캠퍼스 메디컬캠퍼스 <span>1</span>가천관 <span>2</span>비전타워 <span>3</span>법과대학 <span>4< [/E1]/span>공과대학1 <span>5</span>공과대학2 <span>6</span>바이오나노 대학 <span>7</span>IT 대학 <span>8</span>한...,
8cace0a2812d5e0c,,announced_by,Notice,"※ 메디컬 캠퍼스 내선번호 032-820-**** 보험 보상 내용 <th scope=""col"">건물번호</th> <th scope=""col"">건",Department,학생지원팀,https://oia.gachon.ac.kr/international/a/m/guideFacilities.do,"※ 메디컬 캠퍼스 내선번호 032-820-**** 보험 보상 내용 <th scope=""col"">건물번호</th> <th scope=""col"">건물이름</th> <th scope=""col"">학과</th> <th scope=""col"">위치</th> <th scope=""col"">내선번호</th> 1 가천관 Gachon Hall...","[E1] ※ 메디컬 캠퍼스 내선번호 032-820-**** 보험 보상 내용 <th scope=""col"">건물번호</th> <th scope=""col"">건 [/E1]물이름</th> <th scope=""col"">학과</th> <th scope=""col"">위치</th> <th scope=""col"">내선번호</th> 1 가천관 ...",
e2a2159eae729085,,announced_by,Notice,한국어 교육센터 소개,Department,글로벌센터,https://oia.gachon.ac.kr/international/a/m/klecInfo.do,"한국어 교육센터 소개 가천대학교 국제교류처 한국어교육센터는 2004년 국제어학원 한국어과정으로 시작하여, 한국어 세계화의 전문적인 기관이라는 목표로 2012년 국제교류처 한국어교육센터로 확대 개편되었습니다. 한국어 정규과정은 국내 대학 진학을 목적으로 하는 외국인 유학생과 한국어를 배우고자 하는 외국인, 교포 자녀들을 위...","[E1] 한국어 교육센터 소개 [/E1] 가천대학교 국제교류처 한국어교육센터는 2004년 국제어학원 한국어과정으로 시작하여, 한국어 세계화의 전문적인 기관이라는 목표로 2012년 국제교류처 한국어교육센터로 확대 개편되었습니다. 한국어 정규과정은 국내 대학 진학을 목적으로 하는 외국인 유학생과 한국어를 배우고자 하는 외국인...",
899a33b25e36d87f,,announced_by,Notice,등록비 감면,Department,국제교류처,https://oia.gachon.ac.kr/international/a/m/gStepTuition.do,"등록비 감면 <li>자매대학의 교환학생에게는 문화체험 활동비가 감면됩니다. 따라서 총 결제 금액은 한국어 수업료 1,000,000원 입니다.</li> <li>단체 접수의 경우 가천대학교 국제교류처로 문의하시기 바랍니다.</li> <li>메디컬 캠퍼스 수업의 경우 할인이 적용되지 않음을 유의하시기 바랍니다.</li>","[E1] 등록비 감면 [/E1] <li>자매대학의 교환학생에게는 문화체험 활동비가 감면됩니다. 따라서 총 결제 금액은 한국어 수업료 1,000,000원 입니다.</li> <li>단체 접수의 경우 가천대학교 [E2] 국제교류처 [/E2]로 문의하시기 바랍니다.</li> <li>메디컬 캠퍼스 수업의 경우 할인이 적용되지 않음...",
77567f783724df4e,,announced_by,Notice,가천 인터내셔널센터 안내,Department,글로벌센터,https://oia.gachon.ac.kr/international/a/m/counselingPro.do,"가천 인터내셔널센터 안내 <li>가천인터내셔널센터는 외국인 유학생들의 원활한 의사소통을 위하여 다국어 상담서비스를 상시 제공합니다. (중국어/영어/일본어) - 변동 가능</li> <li>컴퓨터, 프린트, 복사기, 무료 Wi-Fi, 학교 정보 팜플렛 배치, 다과 등을 제공합니다.</li> <li>위치 : 글로벌센터 6층</...","[E1] 가천 인터내셔널센터 안내 [/E1] <li>가천인터내셔널센터는 외국인 유학생들의 원활한 의사소통을 위하여 다국어 상담서비스를 상시 제공합니다. (중국어/영어/일본어) - 변동 가능</li> <li>컴퓨터, 프린트, 복사기, 무료 Wi-Fi, 학교 정보 팜플렛 배치, 다과 등을 제공합니다.</li> <li>위치 :...",
e36c10b84f22a946,,announced_by,Notice,모집분야 및 지원 자격,Department,국제교류처,https://oia.gachon.ac.kr/international/a/m/krCenterRecruitment.do,"모집분야 및 지원 자격 <li>모집 분야 : 가천대학교 글로벌캠퍼스 국제교류처 한국어교육센터 한국어 시간강사</li> <li>모집 인원 : 0명</li> <li>모집 기간 : 상시</li> <li>지원자격 : <ul class=""list_line""> <li>한국어 교원 자격증 소지자 (채용 시기를 기준으로 3개월 내 취득...","[E1] 모집분야 및 지원 자격 [/E1] <li>모집 분야 : 가천대학교 글로벌캠퍼스 [E2] 국제교류처 [/E2] 한국어교육센터 한국어 시간강사</li> <li>모집 인원 : 0명</li> <li>모집 기간 : 상시</li> <li>지원자격 : <ul class=""list_line""> <li>한국어 교원 자격증 소지자...",
