id,gold_relation,suggested_relation,head_type,head_text,tail_type,tail_text,source_url,sentence,marked_text,memo
2b394ad0285bb587,,REQUIRES_DOCUMENT,Visa,회원가입 유의사항,Document,통장 만들 때 필요한 서류,https://oia.gachon.ac.kr/international/a/m/guideNewStudent.do,"...ng>가천대학교 홈페이지 접속</strong></li> <li><strong>상단 회원가입 버튼 클릭</strong></li> <li><strong> 회원타입:학생, 인증방법 : 신입생 또는 외국인 선택 </strong></li> <li><strong>아이디, 비밀번호 입력 후 로그인</strong></li> </ul> 회원가입 유의사항 <span>1.</span>가입한 아이디와 비밀번호를 꼭 기억하고 적어 놓으세요! 다시 찾는 과정이 어렵습니다. <span>2.</span>한국이름을 꼭 기억해 놓으세요. 학교 홈페이지에서는 한국이름으로 가입합니다. <span>3.</span>한국이름을 모른다면 국제교류처 OIS센터로 문의해주세요.","...ng>가천대학교 홈페이지 접속</strong></li> <li><strong>상단 회원가입 버튼 클릭</strong></li> <li><strong> 회원타입:학생, 인증방법 : 신입생 또는 외국인 선택 </strong></li> <li><strong>아이디, 비밀번호 입력 후 로그인</strong></li> </ul> [E1] 회원가입 유의사항 [/E1] <span>1.</span>가입한 아이디와 비밀번호를 꼭 기억하고 적어 놓으세요! 다시 찾는 과정이 어렵습니다. <span>2.</span>한국이름을 꼭 기억해 놓으세요. 학교 홈페이지에서는 한국이름으로 가입합니다. <span>3.</span>한국이름을 모른다면 국제교류처 OIS센터로...",
0814205149ccba27,,REQUIRES_DOCUMENT,Event,외국인 등록증 재발급 서류,Document,여권 사진,https://oia.gachon.ac.kr/international/a/m/immigrationApp.do,"외국인 등록증 재발급 서류 통합신청서 다운로드 여권 사본 <p>여권 사진 1장</p> <i>흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진</i> 수수료 30,000원","[E1] 외국인 등록증 재발급 서류 [/E1] 통합신청서 다운로드 여권 사본 <p>[E2] 여권 사진 [/E2] 1장</p> <i>흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진</i> 수수료 30,000원",
a8c8c559215cae5c,,REQUIRES_DOCUMENT,Event,보험 보상 절차,Document,학생 본인이 의료비 선 지불 STEP 2 사고접수 및 서류,https://oia.gachon.ac.kr/international/a/m/guideInsurance.do,보험 보상 절차 STEP 1 사고발생 시 학생 본인이 의료비 선 지불 STEP 2 사고접수 및 서류제출 STEP 3 지급심사 STEP 4 공제금결정 및 지급,[E1] 보험 보상 절차 [/E1] STEP 1 사고발생 시 [E2] 학생 본인이 의료비 선 지불 STEP 2 사고접수 및 서류 [/E2]제출 STEP 3 지급심사 STEP 4 공제금결정 및 지급,
8a9f2b77cb02295e,,REQUIRES_DOCUMENT,Visa,외국인 유학생 입국절차 안내,Document,성적증명서(사본,https://oia.gachon.ac.kr/international/a/m/krCenterApply.do,"최종학력 졸업증명서(사본), 성적증명서(사본), 학력인증서(원본) ▶아포스티유(Apostille) 공증본 또는 소재 국가 한국영사관 영사확인본 제출 ▶중국학생 : 국내 공자아카데미(www.cis.or.kr) 또는 중국교육부 학력/학위증명 지정사이트(www.chsi.com.cn) 또는(www.cdgdc.edu.cn) 에서 발급","[E1] 외국인 유학생 입국절차 안내 [/E1] 최종학력 졸업증명서(사본), [E2] 성적증명서(사본 [/E2]), 학력인증서(원본) ▶아포스티유(Apostille) 공증본 또는 소재 국가 한국영사관 영사확인본 제출 ▶중국학생 : 국내 공자아카데미(www.cis.or.kr) 또는 중국교육부 학력/학위증명 지정사이트(www...",
061b8b558c634fa8,,REQUIRES_DOCUMENT,Visa,D-4,Document,이혼증명서 번역공증본 원본 추가 제출,https://oia.gachon.ac.kr/international/a/m/krCenterApply.do,"가족관계증명서 또는 출생증명서 번역공증본 원본 1부 ▶ 학생, 부모가 모두 외국인임을 증명할 수 있는 자국 정부기관에서 발행한 증명서여야 함 ▶ 중국 학생은 친족관계증명서 또는 호구부 번역공증본 원본 1부 제출 ※부모가 이혼한 경우, 이혼증명서 번역공증본 원본 1부 추가 제출 ※부모가 사망한 경우, 사망증명서 번역공증본 원본 1부 추가 제출","[E1] D-4 [/E1] 가족관계증명서 또는 출생증명서 번역공증본 원본 1부 ▶ 학생, 부모가 모두 외국인임을 증명할 수 있는 자국 정부기관에서 발행한 증명서여야 함 ▶ 중국 학생은 친족관계증명서 또는 호구부 번역공증본 원본 1부 제출 ※부모가 이혼한 경우, 이혼증명서 번역공증본 원본 1부 추가 제출 ※부모가 사망한 경...",
efebef9f9a7e6bb2,,REQUIRES_DOCUMENT,Visa,외국인 등록 필수 서류,Document,) 외국인 등록 필수 서류 통합신청서 다운로드 여권 사본,https://oia.gachon.ac.kr/international/a/m/immigrationApp.do,"신규신청 재발급 대한민국에 입국한 외국인이 입국한 날부터 90일을 초과하여 체류하고자 할 경우 입국일로부터 90일 이내에 외국인 등록을 해야 합니다. (※ 입국일로부터 90일 이내 외국인 등록을 하지 않는 경우 과태료가 부과될 수 있습니다.) 외국인 등록 필수 서류 통합신청서 다운로드 여권 사본 비자 사본 여권 사진 1장 흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진 <span class=""font_scarlet"" >*</span> 거주사실 확인서 <p>현재 학기 재학증명서 (영문)</p> <i>학생서비스센터 옆 발급기 이용</i> 수수료 30,0...","신규신청 재발급 대한민국에 입국한 외국인이 입국한 날부터 90일을 초과하여 체류하고자 할 경우 입국일로부터 90일 이내에 외국인 등록을 해야 합니다. (※ 입국일로부터 90일 이내 외국인 등록을 하지 않는 경우 과태료가 부과될 수 있습니다.) [E1] 외국인 등록 필수 서류 [/E1] 통합신청서 다운로드 여권 사본 비자 사본 여권 사진 1장 흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진 <span class=""font_scarlet"" >*</span> 거주사실 확인서 <p>현재 학기 재학증명서 (영문)</p> <i>학생서비스센터 옆 발급기 이용</i>...",
5a9f2d999998405b,,REQUIRES_DOCUMENT,Event,모집분야 및 지원 자격,Document,서류 전형 구비 서류,https://oia.gachon.ac.kr/international/a/m/krCenterRecruitment.do,"모집분야 및 지원 자격 <li>모집 분야 : 가천대학교 글로벌캠퍼스 국제교류처 한국어교육센터 한국어 시간강사</li> <li>모집 인원 : 0명</li> <li>모집 기간 : 상시</li> <li>지원자격 : <ul class=""list_line""> <li>한국어 교원 자격증 소지자 (채용 시기를 기준으로 3개월 내 취득...","[E1] 모집분야 및 지원 자격 [/E1] <li>모집 분야 : 가천대학교 글로벌캠퍼스 국제교류처 한국어교육센터 한국어 시간강사</li> <li>모집 인원 : 0명</li> <li>모집 기간 : 상시</li> <li>지원자격 : <ul class=""list_line""> <li>한국어 교원 자격증 소지자 (채용 시기를 기준...",
1cb4f7339fc8cbed,,REQUIRES_DOCUMENT,Event,기타 참고사항,Document,지원서 및 추가서류,https://oia.gachon.ac.kr/international/a/m/krCenterRecruitment.do,"기타 참고사항 <li>임용 조건<ul class=""list_line""><li>주당 8시간(화목) 혹은 12시간(월수금)이 배정됩니다.</li></ul></li><li>지원서 및 추가서류 등에 허위사실이 발견되면 합격이 취소됩니다.</li><li>기타 궁금한 사항은 아래 전화로 문의 바랍니다.</li> <li>Hiring ...","[E1] 기타 참고사항 [/E1] <li>임용 조건<ul class=""list_line""><li>주당 8시간(화목) 혹은 12시간(월수금)이 배정됩니다.</li></ul></li><li>[E2] 지원서 및 추가서류 [/E2] 등에 허위사실이 발견되면 합격이 취소됩니다.</li><li>기타 궁금한 사항은 아래 전화로 문의 ...",
6ae0226ecd3191ae,,REQUIRES_DOCUMENT,Visa,외국인 유학생 입국절차 안내,Document,학력인증서(원본,https://oia.gachon.ac.kr/international/a/m/krCenterApply.do,"최종학력 졸업증명서(사본), 성적증명서(사본), 학력인증서(원본) ▶아포스티유(Apostille) 공증본 또는 소재 국가 한국영사관 영사확인본 제출 ▶중국학생 : 국내 공자아카데미(www.cis.or.kr) 또는 중국교육부 학력/학위증명 지정사이트(www.chsi.com.cn) 또는(www.cdgdc.edu.cn) 에서 발급","[E1] 외국인 유학생 입국절차 안내 [/E1] 최종학력 졸업증명서(사본), 성적증명서(사본), [E2] 학력인증서(원본 [/E2]) ▶아포스티유(Apostille) 공증본 또는 소재 국가 한국영사관 영사확인본 제출 ▶중국학생 : 국내 공자아카데미(www.cis.or.kr) 또는 중국교육부 학력/학위증명 지정사이트(www...",
910434e08b793116,,REQUIRES_DOCUMENT,Event,학기 스케줄,Document,공항 픽업 신청서를 자매대학교 담당선생님께 보내드립니다.,https://oia.gachon.ac.kr/international/a/m/exchangeStudent.do,가천대학교는 교환학생들을 위하여 공항 픽업 서비스를 무료로 제공합니다. 공항 픽업 날짜/시간 및 공항 픽업 신청서를 자매대학교 담당선생님께 보내드립니다.,[E1] 학기 스케줄 [/E1] 가천대학교는 교환학생들을 위하여 공항 픽업 서비스를 무료로 제공합니다. 공항 픽업 날짜/시간 및 [E2] 공항 픽업 신청서를 자매대학교 담당선생님께 보내드립니다. [/E2],
